ConsumerReportCount,_c1,_c16,_c17
1,1,MLB,DFW
1,1,SYR,BTV
871,1,CLT,PHX
427,1,STL,SJC
2833,1,DEN,MCI
632,1,DSM,MSP
1384,1,TUS,ORD
1470,1,LAX,ELP
347,1,MEM,LAS
1422,1,SJU,BOS
953,1,LAX,CLE
2206,1,FLL,CLT
918,1,ALB,CVG
807,1,SAT,CVG
5024,1,LAS,DEN
1137,1,DFW,ILE
1219,1,SGF,ORD
93,1,IAH,GUC
191,1,MSP,JAX
340,1,GTF,FCA
342,1,BNA,FLL
155,1,HOU,FLL
33,1,OKC,BWI
31,1,EWR,JAN
12,1,MTJ,ATL
2,1,RAP,TWF
118,1,OKC,MSP
2,1,MEM,PBI
31,1,HNL,LNY
26,1,PHL,CHS
1,1,SGU,TWF
7511,1,PHX,SAN
2098,1,CMH,MDW
2624,1,DEN,IAD
1112,1,SNA,ATL
1355,1,DEN,BOI
2007,1,DFW,SGF
523,1,CVG,CID
227,1,ATL,SGF
182,1,CMI,CVG
122,1,MDW,ORF
31,1,MCI,MSN
1269,1,SGU,SLC
178,1,DTW,MLI
11,1,KOA,SAN
155,1,MCI,MHT
31,1,DRO,IAH
1,1,MYR,FLO
38,1,CLT,MGM
1,1,STL,GJT
1213,1,MCO,RDU
931,1,STL,SAN
2339,1,DEN,SJC
1288,1,ORD,SMF
467,1,EWR,SRQ
2830,1,SJU,MIA
59,1,HDN,EWR
978,1,SLC,HLN
657,1,ABQ,HOU
1071,1,AUS,LAX
2047,1,ORD,ALB
1407,1,CLT,BDL
1317,1,CLT,CLE
155,1,GRR,LGA
16,1,ATL,BZN
359,1,EWR,OMA
125,1,CLE,SAT
38,1,ORD,BZN
163,1,DEN,HNL
155,1,FLL,GPT
1,1,BOI,PIT
145,1,PBI,BNA
5,1,HDN,CVG
2432,1,DFW,RDU
4007,1,SMF,SAN
1724,1,GEG,SLC
62,1,STX,STT
1337,1,PIT,TPA
2444,1,MSP,MEM
3273,1,MDW,MSP
1235,1,PDX,MSP
1591,1,TPA,MSY
4028,1,ONT,OAK
248,1,ORD,ONT
560,1,MSP,GTF
4215,1,DEN,IAH
957,1,STL,ICT
966,1,PDX,BOI
494,1,MEM,BOS
9977,1,HOU,DAL
467,1,LGB,LAS
708,1,GSP,CVG
155,1,RIC,IAD
399,1,CVG,BGR
464,1,SAT,BWI
239,1,SJC,MDW
545,1,DAY,CLE
521,1,IAH,LRD
58,1,SAN,OKC
58,1,MKE,BDL
31,1,DFW,FNT
201,1,PWM,DTW
31,1,PSE,MCO
93,1,MFR,LAX
31,1,PIE,LAS
17,1,PBI,IND
585,1,ORF,PIT
2930,1,DFW,TPA
780,1,AUS,MEM
661,1,LAS,MIA
1825,1,SFO,EUG
1291,1,JAN,HOU
693,1,GSO,IAH
1844,1,ORD,ICT
1020,1,MEM,IND
1638,1,DTW,LAX
9883,1,SAN,LAX
1394,1,PBI,BOS
2193,1,IAH,CLE
682,1,BUF,CVG
341,1,SEA,DCA
304,1,CVG,AVL
62,1,SLC,MKE
534,1,BHM,DTW
298,1,CVG,XNA
53,1,JFK,SDF
372,1,MSY,FLL
768,1,MOB,IAH
361,1,OMA,EWR
130,1,EUG,PHX
275,1,PHX,BFL
464,1,YUM,PHX
869,1,GJT,SLC
22,1,PDX,PHL
23,1,DEN,PBI
2065,1,SFO,SBA
3749,1,PHX,SNA
2031,1,LGA,STL
523,1,CVG,LIT
1758,1,STL,OKC
3926,1,CMH,ORD
3600,1,PHX,IAH
1142,1,EWR,JAX
1262,1,IAH,BHM
2741,1,BWI,BNA
868,1,PHL,BTV
839,1,MSP,BZN
2778,1,BWI,CLT
1273,1,MEM,CLT
2018,1,LGA,CVG
248,1,DFW,OGG
916,1,EWR,MHT
93,1,FLL,EYW
89,1,MCO,BMI
301,1,PHF,BOS
467,1,ORF,MCO
183,1,LEX,CLE
214,1,BHM,DEN
31,1,BFL,DEN
1,1,FSD,MSN
147,1,MKE,TPA
31,1,RDU,SJU
48,1,HOU,CLE
1,1,PIE,RSW
353,1,CAK,PIT
838,1,JFK,STL
322,1,MCO,SYR
325,1,ABE,MDT
768,1,STL,MLI
584,1,CID,MSP
8777,1,DFW,ORD
1818,1,LAS,PHL
1039,1,MSP,DLH
803,1,PDX,IAH
3293,1,HNL,KOA
961,1,ATL,ABQ
1690,1,IAH,BWI
1006,1,BHM,CVG
580,1,ALB,DCA
1707,1,RDU,DCA
508,1,HOU,LGA
248,1,ANC,ORD
865,1,GPT,IAH
581,1,CVG,LAN
869,1,TYS,CVG
585,1,BNA,IAD
412,1,SYR,IAD
862,1,DFW,PNS
93,1,EVV,DFW
248,1,PHX,BUF
502,1,RDU,CLE
688,1,MKE,EWR
491,1,CLL,IAH
31,1,OKC,SMF
57,1,MSN,MKE
9,1,DEN,OGG
62,1,LNK,DTW
29,1,OAK,COS
1,1,DFW,MLB
31,1,EWR,HOU
2,1,CWA,MSP
732,1,PIT,ROC
649,1,BHM,SDF
341,1,KTN,SIT
8727,1,LAX,SJC
1904,1,CVG,SLC
660,1,EWR,SNA
5416,1,ORD,STL
971,1,ORD,SWF
3188,1,DFW,TUL
824,1,BUF,LGA
2137,1,LAX,MIA
1146,1,ATL,OMA
1446,1,TYS,ORD
1246,1,BWI,LAS
311,1,CLT,ABE
589,1,SLC,ANC
2063,1,TLH,ATL
2927,1,DFW,CVG
2097,1,SNA,DEN
580,1,LAN,CVG
63,1,ROC,FLL
221,1,SRQ,MDW
1158,1,MDW,TPA
415,1,FLG,PHX
381,1,SBA,DEN
27,1,MKE,MQT
117,1,DTW,SWF
62,1,CPR,MSP
186,1,MEM,GSP
1,1,MSY,CMH
1,1,SGU,PSP
76,1,CVG,DAB
710,1,SEA,PSP
729,1,PIT,RDU
846,1,IAH,SDF
1118,1,PSP,SFO
1191,1,MEM,LIT
401,1,STL,LNK
2250,1,PHL,MIA
335,1,PHX,MIA
249,1,LAS,MKE
970,1,BNA,MSP
3518,1,SEA,DFW
465,1,SAN,ELP
873,1,LAS,IAD
1172,1,BNA,CVG
884,1,GEG,DEN
1729,1,ABI,DFW
1694,1,BGR,BOS
1488,1,MIA,TPA
502,1,SLC,LGB
550,1,DSM,ATL
93,1,GSO,MIA
432,1,GRK,IAH
37,1,MRY,LAS
1,1,CRW,ROA
61,1,TUS,SMF
175,1,BFL,SLC
62,1,TYS,MSP
93,1,SFO,BDL
85,1,STL,OGG
4,1,SFO,SJC
1,1,OKC,ICT
1,1,PSP,ONT
2506,1,LGA,PIT
1756,1,CVG,SDF
1519,1,BIL,SLC
1079,1,CID,STL
320,1,TYS,STL
682,1,MIA,STT
679,1,JAN,MDW
1087,1,STL,MIA
1777,1,CLE,MSP
436,1,OTZ,OME
853,1,DFW,ORF
624,1,IAH,ORF
857,1,LAS,ELP
2224,1,ORD,FLL
2330,1,DTW,IAD
1825,1,MCI,IAH
623,1,ORF,IAH
341,1,MCO,AUS
1222,1,BOS,CLE
1878,1,MSP,CLE
597,1,BNA,DCA
1137,1,MLI,ORD
573,1,MHT,IAD
526,1,CHS,ORD
506,1,CVG,OMA
106,1,RSW,DEN
317,1,IND,FLL
4377,1,LIH,HNL
218,1,EWR,AVL
1,1,XNA,LEX
155,1,STX,PHL
6,1,CLE,MTJ
460,1,BNA,ISP
73,1,ISP,JAX
25,1,LGA,MKE
16,1,DCA,GSP
909,1,IAH,SJC
158,1,PSP,SJC
528,1,ABQ,LBB
1022,1,TPA,PBI
7372,1,ATL,EWR
527,1,DFW,FAT
711,1,MSP,GEG
345,1,SWF,ATL
164,1,IAH,BDL
1849,1,CLT,CHS
764,1,PVD,CLE
564,1,BNA,CMH
49,1,SJU,CVG
244,1,LAS,RDU
769,1,CVG,GSP
124,1,PHX,ANC
148,1,TPA,SLC
701,1,EVV,ATL
279,1,FNT,ORD
114,1,CVG,PHF
186,1,BOS,OAK
193,1,BQN,JFK
49,1,PVD,FLL
31,1,PHX,MHT
62,1,SMF,ABQ
23,1,BOS,SDF
2,1,VPS,LGA
169,1,PIT,MEM
2,1,PBI,MEM
245,1,MGM,DFW
25,1,CLT,CRW
1,1,GJT,TWF
1037,1,BNA,PHX
1232,1,PIT,STL
1646,1,SFO,MFR
823,1,BTV,ORD
2800,1,FLL,PHL
2736,1,FLL,DFW
6410,1,MCO,ATL
248,1,SFO,AUS
685,1,EGE,DEN
675,1,VLD,ATL
844,1,CRW,ATL
74,1,SLC,LIT
1,1,LIT,XNA
124,1,AUS,MDW
31,1,ELP,ONT
29,1,TUS,RNO
68,1,LAX,OKC
48,1,SLC,BNA
1,1,COS,FAT
14,1,DAY,LAS
62,1,TVC,MSP
1,1,ROC,LEX
163,1,IAH,SJT
5,1,ATL,PSE
987,1,TUL,PHX
963,1,BOI,RNO
2007,1,LAX,STL
638,1,SNA,STL
655,1,JAN,MEM
1383,1,BIS,MSP
1024,1,MOT,MSP
3267,1,CLT,PHL
2982,1,CVG,DFW
909,1,JFK,DFW
787,1,PHX,IAD
702,1,SLC,IAD
2618,1,PDX,LAS
1275,1,ELP,ABQ
2881,1,LAS,ATL
2243,1,MCO,BDL
2481,1,FLL,BOS
4,1,RIC,BWI
1539,1,MDW,DFW
865,1,IAH,GPT
78,1,HDN,ATL
89,1,LAX,BDL
172,1,HOU,PHL
241,1,EWR,TYS
58,1,BDL,MKE
93,1,CAE,MCO
6237,1,DFW,PHX
324,1,PIT,ROA
693,1,DFW,RSW
1021,1,JFK,SAN
675,1,MCO,SLC
3484,1,DFW,SNA
685,1,LAS,MCO
2292,1,MSP,MKE
1584,1,DFW,HSV
1023,1,SEA,KTN
5046,1,DEN,LAS
608,1,LBB,ABQ
1770,1,CMH,ATL
575,1,CMH,BNA
361,1,ROA,ORD
40,1,ATL,JAC
18,1,PHL,EGE
221,1,MDW,SRQ
99,1,LGA,MSN
31,1,BWI,OAK
668,1,MDW,SEA
438,1,ABE,CLE
682,1,EWR,BTV
1,1,YUM,GJT
31,1,GPT,ORD
62,1,IAH,HOU
30,1,MAZ,SJU
107,1,MDW,SJU
1,1,SAV,FWA
577,1,ABE,PIT
357,1,PDX,PSP
223,1,CMH,RSW
22,1,BOS,SRQ
28,1,PBI,SRQ
2541,1,ORD,TPA
1447,1,DTW,MCI
474,1,ANC,OME
1377,1,SLC,ONT
793,1,BHM,ORD
459,1,EGE,ORD
6442,1,BOS,PHL
765,1,EGE,DFW
577,1,MLU,DFW
2771,1,OKC,DFW
693,1,RSW,DFW
884,1,RIC,DTW
372,1,OAK,GEG
1070,1,MSP,IAD
4600,1,ORD,CLT
453,1,TYS,CLT
2051,1,HOU,CRP
1306,1,MIA,DEN
1167,1,LGB,JFK
464,1,ORD,CAK
102,1,HNL,CVG
124,1,JAC,MSP
115,1,DAY,TPA
490,1,PBI,ISP
307,1,AUS,IAD
50,1,MFR,LAS
62,1,IAD,ABQ
27,1,DCA,XNA
62,1,MSP,CMX
132,1,DTW,BTV
1,1,SNA,SAN
1,1,SNA,TWF
2,1,ABI,SJT
44,1,CLE,BHM
1,1,BNA,SGF
1,1,IDA,GJT
698,1,FAT,SLC
397,1,COS,STL
2604,1,CLT,TPA
1586,1,ATL,LEX
368,1,SLC,MSY
8667,1,LAX,ORD
2801,1,RDU,PHL
866,1,SLC,EWR
634,1,ORD,HNL
1081,1,DFW,BDL
504,1,MSY,BWI
1656,1,STL,CMH
1091,1,PIT,DEN
89,1,SLC,RDU
33,1,TUL,AUS
31,1,MSN,MCI
61,1,EWN,ATL
93,1,SJC,MCI
59,1,BIL,FCA
115,1,LAX,DAL
2,1,DCA,IAD
3452,1,SEA,SJC
1654,1,MCI,SLC
597,1,ATL,SMF
437,1,SJC,STL
970,1,BWI,MCI
62,1,AUS,MIA
945,1,LNK,ORD
2862,1,TUS,DFW
966,1,ORD,JAX
1164,1,OKC,ATL
1281,1,ELP,AUS
3630,1,MCO,BWI
703,1,SJU,CLT
396,1,MHT,DCA
684,1,PWM,BOS
414,1,IAD,BTV
726,1,ORF,IAD
1296,1,ATL,PFN
428,1,SAV,LGA
245,1,BTR,ORD
353,1,DSM,IAH
31,1,TUS,OMA
18,1,CLT,EGE
31,1,SNA,AUS
122,1,DFW,TLH
1,1,CYS,DEN
16,1,LAS,OGG
247,1,STL,SHV
1567,1,ATL,SJU
956,1,ICT,STL
4598,1,DTW,MDW
682,1,STT,MIA
741,1,PHL,GSO
2419,1,MIA,JFK
2173,1,DAB,ATL
149,1,PIT,CLE
1368,1,CLE,CLT
1249,1,LAX,CLT
566,1,IAD,GSO
494,1,BWI,ROC
477,1,MSP,SAT
299,1,XNA,CVG
472,1,RIC,CLE
158,1,IAH,AVL
62,1,DEN,AMA
31,1,AUS,TUL
14,1,MLI,LAS
157,1,SWF,MCO
60,1,MCO,EYW
46,1,FLL,FNT
1,1,DCA,CHO
1,1,SBP,SMX
496,1,ERI,PIT
1423,1,CVG,RDU
124,1,BUF,ROC
1612,1,ABQ,SLC
462,1,AUS,SLC
1972,1,IAH,SLC
1775,1,IAH,TPA
164,1,SDF,LGA
2894,1,OMA,ORD
4285,1,BOS,IAD
2469,1,HSV,ATL
294,1,LGA,BWI
179,1,BOS,STT
248,1,IAD,SCE
40,1,BTV,DCA
442,1,TUL,CVG
178,1,BOS,JAX
56,1,OAK,FLL
416,1,EWR,DAY
2,1,ABE,JFK
24,1,SLC,CLT
395,1,CHS,DFW
116,1,MEM,CAE
31,1,PVD,HOU
51,1,CEC,SMF
2,1,CPR,TWF
1,1,BTV,CMH
1,1,BZN,BTM
1168,1,STL,SFO
1140,1,IAH,TUS
31,1,HSV,LIT
864,1,ABQ,MCI
5832,1,SFO,ORD
495,1,PIT,ERI
248,1,MSY,IND
3832,1,ORD,IND
686,1,MCO,LAS
4159,1,RNO,LAS
537,1,MAF,ABQ
1155,1,MTJ,DEN
517,1,LGB,IAD
131,1,SJU,CLE
401,1,MDT,IAD
989,1,ATL,AVL
182,1,CAK,DEN
88,1,BMI,MCO
359,1,BUR,JFK
16,1,SLC,LGA
309,1,ABQ,SEA
546,1,ABQ,TUS
248,1,ONT,BNA
296,1,GRR,IAH
92,1,DAL,BHM
998,1,LAX,SMX
238,1,CEC,SFO
433,1,DEN,PSC
100,1,OGG,ITO
186,1,MGM,MEM
62,1,OAK,EWR
185,1,CVG,MLI
21,1,CHO,CLT
1262,1,DTW,RDU
6306,1,SFO,SEA
5115,1,SAN,SFO
1995,1,PDX,SMF
2902,1,DCA,MIA
992,1,MSY,MIA
737,1,BOI,MSP
2291,1,SYR,ORD
176,1,MEM,HOU
1493,1,CRP,IAH
1770,1,MCO,BNA
676,1,OKC,CVG
955,1,DAY,CVG
235,1,FSD,CVG
328,1,HPN,CVG
32,1,JFK,MLB
59,1,AUS,ONT
758,1,MOD,SFO
117,1,DTW,AVL
186,1,MEM,DSM
24,1,BUF,RSW
31,1,SAN,MEM
274,1,JFK,ALB
259,1,IAH,EFD
25,1,MKE,LGA
2400,1,MCO,PIT
1180,1,PHX,PIT
1020,1,FLL,SJU
2177,1,OAK,SLC
946,1,CMH,TPA
1473,1,CVG,MCO
3057,1,ORD,MEM
2335,1,DFW,ONT
1390,1,BOS,PBI
1884,1,CLE,DFW
1026,1,GSO,DFW
2721,1,IAH,DTW
341,1,LIT,HOU
1735,1,TUL,IAH
7408,1,JFK,LAX
369,1,MDT,ABE
5522,1,DFW,AUS
504,1,SFO,CLE
1787,1,ORD,FWA
302,1,AVL,CVG
323,1,PHL,STT
226,1,SGF,ATL
390,1,DEN,MKE
30,1,ANC,OGG
430,1,JAX,ORF
951,1,MDW,HOU
124,1,SAN,SAT
174,1,CHA,IAH
119,1,DRO,SLC
187,1,ASE,SLC
1,1,EWR,GRB
59,1,SFO,IND
75,1,LEX,CLT
1,1,ABE,LGA
1315,1,CMH,PHX
1018,1,MDW,PVD
3461,1,IAH,SAT
1238,1,DTW,SEA
2829,1,MIA,SJU
1027,1,IND,MEM
372,1,GEG,OAK
949,1,ORD,OAK
4606,1,LAS,ORD
1201,1,SMF,ORD
1353,1,SEA,EWR
21,1,LAS,ICT
77,1,BOS,AUS
677,1,MDT,CLT
788,1,ORD,FSD
502,1,IND,RSW
1772,1,MDW,MCO
477,1,SAT,MSP
138,1,MYR,EWR
31,1,SMF,BFL
57,1,DEN,PIA
97,1,SFO,TUS
52,1,FSM,ATL
2,1,BNA,GUC
49,1,LAX,VIS
29,1,TUS,FAT
40,1,DFW,BOI
19,1,MYR,BOS
1,1,FAT,PIH
57,1,BGM,ATL
2959,1,CLT,PIT
115,1,JAX,PNS
589,1,PIT,SAN
2969,1,DFW,SHV
482,1,PHX,MEM
99,1,AKN,DLG
798,1,DFW,HNL
699,1,BNA,AUS
1735,1,GSO,CLT
1385,1,MKE,CVG
1752,1,MEM,IAH
2013,1,EWR,IAD
31,1,DFW,GRB
653,1,ABQ,OAK
242,1,BUF,MDW
93,1,LAS,PVD
62,1,SMF,TUS
59,1,SAT,ABQ
213,1,RDU,MCI
3,1,SFO,SMX
1,1,ASE,MSN
163,1,HNL,DEN
3,1,SAT,RNO
2,1,OAK,FAT
1,1,SMX,SBA
31,1,IAH,DRO
3,1,SFO,LGA
1,1,SBA,IDA
1471,1,IAH,SNA
591,1,ATL,STT
1574,1,MSP,MSN
370,1,IAH,MTJ
9272,1,ATL,DFW
1661,1,STL,IND
2152,1,ABQ,LAX
637,1,MSP,ABQ
356,1,EWR,CAE
391,1,CHA,CLT
585,1,DEN,CMH
166,1,IND,SRQ
298,1,MCO,FNT
91,1,MCO,CHS
178,1,CID,DTW
62,1,MYR,DTW
1,1,PIT,MYR
1,1,BIL,TWF
31,1,JAX,PIT
589,1,ANC,SLC
2547,1,DAL,TUL
316,1,OKC,TUL
1591,1,DEN,OKC
1624,1,MCI,OKC
946,1,BWI,PBI
376,1,IAH,HDN
341,1,IND,JAX
1195,1,DTW,ALB
4466,1,DEN,ATL
781,1,MEM,AUS
1053,1,CLT,BUF
214,1,HNL,SJC
987,1,MDW,PHL
557,1,ORD,ATW
62,1,MSP,SBN
62,1,CHA,MEM
6,1,MTJ,CLE
2,1,SAN,PSP
1,1,TYR,AEX
1,1,GJT,MTJ
2,1,BZN,TWF
31,1,STL,PSP
1155,1,SFO,STL
3027,1,IAH,LGA
1920,1,SDF,MDW
501,1,MSP,ONT
933,1,ISP,FLL
887,1,DEN,FSD
1163,1,JAX,IAH
435,1,PHX,ICT
2748,1,ATL,LAS
22,1,SRQ,BOS
1429,1,BWI,CVG
1302,1,CLE,DCA
155,1,GEG,LAX
124,1,BWI,SRQ
110,1,OGG,PDX
557,1,CVG,MDT
422,1,HPN,CLE
515,1,IAH,HSV
926,1,DEN,ASE
84,1,TTN,BOS
120,1,JAX,RDU
477,1,ELP,DEN
26,1,KOA,LIH
1,1,OAK,PIH
93,1,LFT,MEI
87,1,DAL,ATL
843,1,LAS,PIT
328,1,DTW,SNA
1077,1,DCA,TPA
2822,1,RDU,LGA
920,1,ORD,LNK
2853,1,BWI,MDW
3407,1,DFW,MIA
440,1,MBS,MSP
341,1,ATL,EGE
2306,1,PBI,EWR
741,1,CVG,FWA
806,1,ABE,ATL
3068,1,SLC,BOI
77,1,AUS,BOS
508,1,RIC,BOS
1703,1,PHL,CLE
2547,1,RDU,CLT
248,1,OGG,DFW
522,1,PWM,IAD
122,1,TYS,MCO
426,1,LGA,SAV
93,1,MIA,SDF
141,1,PVD,MSP
559,1,MDT,CVG
232,1,CVG,HTS
638,1,IAD,MDW
31,1,MCI,JAX
229,1,LAX,MOD
148,1,ORD,ASE
116,1,PBI,HPN
178,1,MLI,DTW
50,1,SNA,KOA
185,1,MLI,CVG
161,1,IAH,TXK
4878,1,PHX,SEA
665,1,PHL,SLC
1967,1,SNA,SMF
190,1,HNL,STL
1755,1,BOS,TPA
1734,1,IAH,TUL
923,1,RIC,LGA
3448,1,PHX,MSP
3521,1,LAS,ONT
2452,1,PVD,ORD
1442,1,BUF,DTW
1212,1,PVD,DTW
1362,1,BUF,EWR
847,1,SDF,IAH
4454,1,HNL,LAX
220,1,SFO,ABQ
9128,1,DFW,ATL
6392,1,PHL,BOS
1592,1,OKC,DEN
703,1,LGA,PWM
332,1,TYS,IAD
496,1,SBN,ATL
93,1,MIA,GSO
115,1,PHF,CVG
1,1,AVP,ABE
16,1,IAH,ANC
615,1,IAH,AMA
572,1,ICT,IAH
33,1,ONT,RNO
1666,1,SMF,SFO
497,1,DEN,MSO
93,1,MRY,DEN
116,1,DTW,JAN
475,1,RDU,MEM
62,1,SMF,OGG
1,1,AGS,CHS
1326,1,CLE,PHX
2035,1,SAT,PHX
620,1,MCO,SDF
4110,1,PDX,SFO
668,1,DAY,STL
155,1,RNO,STL
1764,1,CMH,LGA
2050,1,PHL,MHT
637,1,SAN,PHL
125,1,SDF,PHL
1258,1,OKC,HOU
341,1,EGE,IAH
2407,1,MSP,IAH
353,1,MEM,ICT
332,1,PIT,ITH
458,1,PIT,CRW
2158,1,ABQ,DAL
4803,1,AUS,DAL
2165,1,ORD,DAY
535,1,CHA,ORD
133,1,RDU,FLL
105,1,TUS,EWR
1095,1,MYR,ATL
89,1,RDU,SLC
347,1,ATL,ATW
114,1,MCO,GRR
362,1,GSP,IAH
62,1,DAB,IAD
4,1,LGA,DAB
210,1,IAD,HSV
335,1,JFK,BDL
120,1,RFD,DEN
699,1,LFT,DFW
55,1,ALO,MSP
11,1,SNA,LIH
212,1,PIE,IND
245,1,PIE,MDW
1,1,TYS,LEX
1,1,TUS,COS
813,1,ALB,PIT
365,1,CLT,SEA
1023,1,KTN,SEA
1688,1,PHL,SJU
1572,1,DFW,SMF
9822,1,BOS,LGA
1628,1,OKC,MCI
2401,1,BTR,DFW
2197,1,BWI,DFW
1465,1,LFT,IAH
567,1,CLT,ALB
2285,1,TYS,ATL
3304,1,IAH,AUS
510,1,LGA,HOU
398,1,AVP,ORD
253,1,XNA,MEM
307,1,SEA,ABQ
414,1,SPI,ORD
37,1,SBP,SLC
89,1,BLI,SLC
2,1,BOI,GJT
4,1,HDN,LGA
13,1,LAS,MLI
124,1,XNA,MSP
1,1,PSC,MFR
93,1,DTW,AUS
1,1,FSD,COS
3,1,SLC,ICT
981,1,TUS,SAN
961,1,FLL,STL
1307,1,DEN,MIA
511,1,AUS,MSP
1228,1,GRB,MSP
929,1,SFO,OGG
1438,1,DFW,PBI
1351,1,BUF,PHL
1731,1,MBS,DTW
186,1,GTF,HLN
244,1,CMH,LAX
4294,1,IAD,BOS
931,1,JFK,CVG
1012,1,TPA,DEN
1790,1,FWA,ORD
2133,1,BOS,RDU
511,1,ATL,MEI
93,1,SDF,MIA
146,1,JAC,DFW
1,1,SAT,AMA
24,1,CLT,SLC
1,1,CRP,BRO
6,1,CVG,CKB
22,1,PFN,DFW
2,1,HLN,TWF
515,1,PBI,PIT
1056,1,DFW,PSP
469,1,ATL,TUS
338,1,ELP,LBB
246,1,SHV,MLU
2041,1,LAX,MSP
62,1,ORD,MTJ
991,1,LAS,OMA
3383,1,LIT,DFW
3734,1,SAN,DFW
2209,1,CVG,EWR
8738,1,ORD,LAX
464,1,CVG,ABE
92,1,PWM,ALB
938,1,MDT,ATL
1503,1,RDU,BWI
1474,1,BDL,CLT
491,1,PHX,BOI
63,1,FLL,ROC
124,1,MSP,JAC
157,1,LAS,MHT
518,1,IYK,LAX
2,1,PSC,TWF
1,1,ICT,PIA
1,1,SMF,SBA
67,1,ATL,HHH
53,1,MCO,PWM
62,1,LIT,MSP
124,1,DTW,BGR
272,1,DTW,LEX
31,1,PNS,JAN
62,1,FAT,MEM
717,1,PSP,SEA
1251,1,ABQ,STL
1392,1,DEN,TUS
1483,1,IND,MCO
10582,1,MSP,ORD
2263,1,COS,DFW
563,1,SRQ,DTW
5144,1,BOS,EWR
700,1,PWM,EWR
2459,1,DAL,AMA
896,1,CLE,BDL
1673,1,MSP,BOS
78,1,ATL,HDN
1176,1,DFW,GRK
423,1,SAV,CVG
328,1,HSV,DCA
864,1,MDW,OAK
157,1,MHT,LAS
298,1,IAH,CAE
286,1,CLE,ORF
58,1,GEG,SMF
861,1,SFO,SBP
643,1,SBA,SJC
124,1,DEN,DAY
54,1,ALB,MSP
6,1,FLL,MHT
1,1,HLN,GJT
1,1,CPR,GJT
31,1,PHX,FSD
1,1,IDA,OGD
1319,1,CVG,PIT
1819,1,EUG,SFO
2612,1,ONT,SJC
623,1,OMA,SLC
1011,1,PDX,SNA
210,1,MCO,PBI
2578,1,DEN,EWR
2574,1,IND,ATL
1727,1,CMH,CVG
1713,1,DCA,CVG
2155,1,LIT,DAL
2380,1,LAX,MRY
967,1,LGA,MDW
62,1,BOS,MSY
248,1,IAD,ABE
1288,1,ICT,ATL
171,1,GSO,MEM
367,1,CVG,AVP
2,1,BWI,DCA
93,1,ISP,RSW
1,1,MDT,JFK
62,1,OGG,SMF
1,1,BZN,BIL
1,1,ORD,RAP
802,1,SFO,PIT
1369,1,SLC,PSC
4159,1,ATL,RDU
1237,1,IAH,RDU
2279,1,ATL,SDF
163,1,DTW,SJC
1091,1,ATL,SYR
2304,1,MIA,MCO
1265,1,HOU,OKC
11743,1,PHX,LAX
1070,1,LAX,AUS
792,1,ORD,BHM
873,1,STL,BNA
1083,1,LAS,BOS
387,1,SJU,BWI
2924,1,ATL,CLE
3273,1,PHL,CLT
132,1,MQT,ORD
277,1,PDX,HNL
279,1,MCI,SEA
191,1,CLE,SRQ
276,1,PVD,JFK
67,1,CLE,SLC
3,1,LAX,GJT
62,1,MSP,RIC
349,1,RSW,MIA
2,1,TUS,TWF
1,1,SGF,RFD
93,1,IAD,PBI
1407,1,MSP,PIT
996,1,DFW,RIC
4349,1,LAS,RNO
754,1,PIT,MDT
125,1,GTF,MSO
1004,1,TPA,MSP
305,1,STL,ONT
1433,1,ORF,ORD
2300,1,EWR,PBI
680,1,SEA,PHL
1027,1,DFW,GSO
499,1,JFK,IAH
1692,1,MSP,IND
933,1,FLL,ISP
1583,1,ATL,JFK
2620,1,BOS,LAX
840,1,CMH,BWI
279,1,HOU,CVG
880,1,DFW,TYS
609,1,IAD,BUF
441,1,BHM,LGA
157,1,MDW,SLC
790,1,HRL,IAH
549,1,CLE,ALB
618,1,LAS,PSP
61,1,BOS,CHS
56,1,MCI,ONT
174,1,LWS,SLC
2,1,MSO,PIH
31,1,LAX,RDU
31,1,ORD,GPT
122,1,TLH,DFW
81,1,HSV,EWR
1,1,SUN,PIH
3741,1,SNA,PHX
155,1,STL,RNO
1133,1,IAD,SEA
222,1,ABQ,SFO
401,1,LNK,STL
340,1,MIA,STX
3090,1,PHX,TUS
991,1,MCI,MEM
6001,1,ATL,MIA
969,1,GFK,MSP
2242,1,LAS,MSP
1819,1,MSP,OMA
1812,1,CLT,ORF
164,1,SJC,DTW
2491,1,DCA,IAH
444,1,STT,JFK
856,1,LAX,KOA
1951,1,LAX,ABQ
5865,1,MIA,ATL
745,1,IND,BWI
341,1,ANC,CDV
1509,1,RDU,CVG
1969,1,IAD,JFK
437,1,PHF,LGA
278,1,HNL,PDX
447,1,JFK,CLT
123,1,EWR,LIT
433,1,IAH,RIC
31,1,ONT,ELP
370,1,COD,SLC
198,1,RDM,SLC
180,1,HOU,JFK
230,1,LGA,PVD
2,1,CAK,CMH
31,1,MSN,DCA
917,1,IAD,SAN
1095,1,COS,SLC
466,1,CLT,TRI
5401,1,DFW,LGA
2180,1,DAL,MAF
10546,1,ORD,MSP
1044,1,CVG,MSY
1519,1,SDF,ORD
478,1,EWR,EGE
1504,1,PVD,ATL
3274,1,SAV,ATL
784,1,PIT,BUF
2903,1,SFO,BUR
1497,1,IAH,CRP
168,1,STT,PHL
101,1,MSN,LGA
279,1,BHM,PHX
434,1,ORF,JAX
31,1,TUS,MCI
62,1,IAD,SAT
