ConsumerReportCount,_c3,_c16,_c17
4126,1,DEN,DTW
2331,1,IND,EWR
2007,1,OMA,IAH
755,1,OTZ,ANC
3986,1,DFW,BTR
1718,1,MSP,CMH
645,1,COS,CVG
7990,1,ATL,DEN
667,1,BHM,EWR
545,1,DAY,DTW
1784,1,FLL,MDW
338,1,EWR,BQN
28,1,PIE,SFO
52,1,SBP,SJC
417,1,CAK,BOS
192,1,JFK,GSO
238,1,FLL,SLC
88,1,PNS,JFK
147,1,MDW,MSY
26,1,PHX,FCA
286,1,LGA,GRR
1278,1,DAL,STL
23,1,DCA,CAE
500,1,MCO,HPN
70,1,ACK,JFK
16,1,ATL,MTH
44,1,MKG,MKE
35,1,LGB,AUS
1,1,PSC,COS
1,1,CID,COS
384,1,ITH,PIT
448,1,AUS,SFO
1165,1,CLT,SRQ
148,1,STL,SRQ
1351,1,MLI,STL
2726,1,ORD,TYS
8384,1,MDW,MCI
1409,1,PHX,MCO
3880,1,PIT,MCO
3837,1,ATL,MKE
2640,1,CLT,MSP
3419,1,DEN,OAK
5142,1,SNA,ORD
5722,1,SNA,DFW
355,1,HOU,DTW
2524,1,MIA,DTW
2884,1,CLT,GSO
8777,1,ATL,IAH
4636,1,ATL,IND
1278,1,SJC,ATL
2153,1,SEA,BOI
120,1,RSW,MEM
326,1,MEM,GSO
270,1,TPA,GPT
1,1,PDX,PSC
289,1,BTV,DTW
136,1,ANC,LAS
38,1,DFW,RST
1,1,SLC,SPS
1,1,ONT,SAN
204,1,MSP,XNA
40,1,MSP,INL
209,1,ICT,MSP
61,1,MSP,ALB
35,1,FWA,MSP
11,1,SMF,CLT
3,1,TWF,BOI
1,1,DCA,LIT
1999,1,MCO,RDU
1538,1,STL,SAN
4519,1,DEN,SJC
2384,1,ORD,SMF
738,1,EWR,SRQ
4643,1,SJU,MIA
1808,1,SLC,HLN
1213,1,ABQ,HOU
2027,1,AUS,LAX
3587,1,ORD,ALB
2536,1,CLT,BDL
2528,1,CLT,CLE
230,1,PBI,BNA
262,1,FLL,GPT
11,1,HDN,EWR
817,1,EWR,OMA
307,1,DEN,HNL
301,1,CLE,SAT
285,1,GRR,LGA
130,1,ORD,BZN
2,1,ATL,BZN
1,1,ABE,AZO
4321,1,DFW,RDU
7121,1,SMF,SAN
2986,1,GEG,SLC
100,1,STX,STT
2345,1,PIT,TPA
4175,1,MSP,MEM
5740,1,MDW,MSP
2394,1,PDX,MSP
2728,1,TPA,MSY
7064,1,ONT,OAK
433,1,ORD,ONT
1012,1,MSP,GTF
7554,1,DEN,IAH
1462,1,STL,ICT
1714,1,PDX,BOI
856,1,MEM,BOS
18279,1,HOU,DAL
782,1,LGB,LAS
826,1,SAT,BWI
662,1,PWM,DTW
150,1,MFR,LAX
1207,1,GSP,CVG
198,1,RIC,IAD
1113,1,DAY,CLE
911,1,IAH,LRD
86,1,PIE,LAS
398,1,SJC,MDW
630,1,CVG,BGR
99,1,TPA,PNS
84,1,PSE,MCO
114,1,SAN,OKC
158,1,MKE,BDL
52,1,DFW,FNT
34,1,ICT,DTW
916,1,ORF,PIT
4962,1,DFW,TPA
1156,1,AUS,MEM
1128,1,LAS,MIA
3156,1,SFO,EUG
2230,1,JAN,HOU
1298,1,GSO,IAH
3138,1,ORD,ICT
1780,1,MEM,IND
2959,1,DTW,LAX
15814,1,SAN,LAX
3794,1,IAH,CLE
1086,1,BUF,CVG
1013,1,BHM,DTW
2125,1,PBI,BOS
684,1,MSY,FLL
604,1,SEA,DCA
446,1,CVG,AVL
1497,1,GJT,SLC
821,1,OMA,EWR
1362,1,MOB,IAH
519,1,CVG,XNA
18,1,TOL,DFW
90,1,JFK,SDF
98,1,SLC,MKE
213,1,EUG,PHX
496,1,PHX,BFL
806,1,YUM,PHX
139,1,PDX,PHL
22,1,DEN,PBI
1,1,PBI,JAX
1516,1,MIA,RDU
1274,1,ATL,SJC
588,1,BWI,SJU
146,1,SRQ,STL
6525,1,LAX,PDX
4469,1,BOS,DTW
1986,1,FLL,DTW
4673,1,PHL,FLL
2485,1,BHM,IAH
2428,1,BNA,LAX
3644,1,JAX,CLT
1651,1,LAX,SNA
1150,1,JAC,DEN
658,1,FLL,BNA
301,1,RNO,SNA
433,1,SJC,HNL
383,1,HNL,SLC
1618,1,OAK,MDW
1506,1,DEN,DRO
653,1,IAH,DSM
914,1,MDW,BOS
1,1,MCN,EYW
232,1,OKC,DTW
270,1,PDX,OGG
455,1,DEN,MSN
35,1,LAS,GRR
15,1,GPT,MCO
1,1,RDD,MRY
50,1,PDX,MCO
11,1,SJU,RDU
1192,1,PIT,ROC
1141,1,BHM,SDF
574,1,KTN,SIT
15456,1,LAX,SJC
3301,1,CVG,SLC
1553,1,EWR,SNA
9608,1,ORD,STL
1774,1,ORD,SWF
5401,1,DFW,TUL
1430,1,BUF,LGA
3563,1,LAX,MIA
2079,1,ATL,OMA
2725,1,TYS,ORD
2193,1,BWI,LAS
566,1,CLT,ABE
1137,1,SLC,ANC
3679,1,TLH,ATL
5063,1,DFW,CVG
3905,1,SNA,DEN
2099,1,MDW,TPA
968,1,LAN,CVG
699,1,SBA,DEN
409,1,SRQ,MDW
110,1,CVG,DAB
70,1,ROC,FLL
810,1,FLG,PHX
68,1,CPR,MSP
209,1,DTW,SWF
314,1,MEM,GSP
55,1,MKE,MQT
103,1,DAY,MKE
884,1,SEA,PSP
1257,1,PIT,RDU
1537,1,IAH,SDF
1738,1,PSP,SFO
2002,1,MEM,LIT
736,1,STL,LNK
3706,1,PHL,MIA
527,1,PHX,MIA
486,1,LAS,MKE
1842,1,BNA,MSP
6255,1,SEA,DFW
767,1,SAN,ELP
1629,1,LAS,IAD
179,1,SFO,BDL
2051,1,BNA,CVG
1709,1,GEG,DEN
2396,1,MIA,TPA
161,1,STL,OGG
2964,1,ABI,DFW
2965,1,BGR,BOS
6,1,RDR,MSP
861,1,DSM,ATL
1070,1,SLC,LGB
733,1,GRK,IAH
201,1,GSO,MIA
314,1,BFL,SLC
18,1,MCO,BUR
35,1,MRY,LAS
44,1,AUS,CRP
144,1,TUS,SMF
105,1,TYS,MSP
1,1,AEX,AUS
1,1,SFO,SJC
3715,1,DEN,SMF
1702,1,MEM,MKE
3914,1,DCA,MSP
9404,1,CLE,ORD
406,1,BDL,IAH
1747,1,JAX,CVG
451,1,EWR,MYR
1492,1,CAE,CVG
1110,1,IAD,SAV
7,1,PIA,MLI
777,1,CVG,TUL
1,1,DAB,MCO
20,1,BOI,SBA
6297,1,PHX,SMF
1063,1,SLC,TUL
785,1,ORF,LGA
3130,1,LAX,MCO
965,1,CLE,MEM
2994,1,IND,MSP
1670,1,MIA,MSY
1459,1,JAX,ORD
1246,1,ANC,OTZ
4376,1,IAH,PHL
141,1,MIA,FLL
4146,1,LAS,IAH
2219,1,BWI,JAX
1806,1,PDX,ATL
3041,1,MIA,BOS
2812,1,TPA,BOS
2862,1,DFW,CMH
4967,1,MIA,DCA
743,1,EUG,DEN
97,1,PDX,BOS
319,1,SAN,RNO
1081,1,DCA,PHX
3112,1,PIA,ORD
1151,1,PWM,LGA
54,1,MIA,APF
605,1,EYW,MIA
1296,1,BTV,JFK
561,1,IAD,ROA
1520,1,PNS,DFW
820,1,DEN,SGF
85,1,EWR,DSM
116,1,FLL,RIC
44,1,SGF,SLC
38,1,MIA,SLC
159,1,CID,ATL
797,1,RIC,JFK
1,1,MSN,RAP
313,1,SHV,MEM
210,1,SWF,DTW
192,1,MLI,MEM
1,1,MKE,COS
57,1,SYR,FLL
8,1,LIH,SAN
1,1,SAT,COS
709,1,PIT,RSW
78,1,AGS,SAV
1832,1,ONT,SFO
1801,1,MEM,VPS
18519,1,ORD,LGA
2241,1,BNA,MCI
5956,1,IAD,MCO
7840,1,MDW,DTW
2614,1,IAH,ELP
600,1,PDX,IAD
851,1,MEM,JAX
4011,1,IAH,LAS
598,1,CLT,CHA
2979,1,EWR,CMH
1625,1,MCO,CMH
1305,1,RSW,CVG
662,1,PHX,FLL
779,1,IND,LAX
78,1,BWI,SEA
1032,1,ATW,CVG
13,1,BOS,CAE
126,1,DFW,PVD
248,1,SBA,DFW
141,1,IAD,LAN
96,1,TPA,DAY
95,1,SAN,HOU
193,1,MEM,MLI
2202,1,CLT,PVD
3482,1,DCA,RDU
2154,1,BOI,SEA
2914,1,BHM,MSY
792,1,JFK,MSY
2910,1,ORD,OKC
5413,1,GRR,ORD
2189,1,MHT,ORD
5331,1,ELP,DFW
5290,1,SHV,DFW
2216,1,SEA,DTW
1865,1,ORD,GSO
774,1,SEA,CLT
802,1,SLC,DTW
4426,1,MCO,DTW
59,1,MOB,BHM
2724,1,XNA,ORD
2302,1,EVV,ORD
1431,1,ATL,ROA
702,1,ROA,CVG
819,1,SFO,RDM
1,1,MDT,MCN
1,1,JAX,BTR
630,1,BGR,CVG
44,1,ATL,BPT
513,1,AUS,JFK
32,1,OGG,ATL
1,1,CWA,MSN
77,1,SAT,OKC
75,1,BWI,BTV
1382,1,PVD,PIT
960,1,SDF,PIT
7398,1,OAK,SNA
2620,1,BOS,STL
3458,1,STL,LGA
1393,1,DTW,MDT
2280,1,CVG,MKE
1208,1,PHX,MKE
3965,1,SEA,MSP
2490,1,PBI,PHL
1744,1,MAF,IAH
574,1,HRL,AUS
645,1,TPA,MCI
97,1,BIL,HLN
166,1,AGS,EWR
1154,1,BTV,EWR
114,1,TPA,ALB
35,1,CLT,PDX
35,1,PDX,CLT
1,1,ACY,BOS
86,1,GJT,DFW
9,1,GCC,RKS
1296,1,CVG,SAN
1389,1,LAX,SAT
4389,1,SAN,SEA
157,1,PBI,STL
1366,1,DTW,MSY
2952,1,SLC,GEG
1128,1,SAT,HRL
7204,1,ATL,JAX
2215,1,IAH,JAX
1729,1,PBI,BWI
1507,1,LAS,CLT
2192,1,PVD,CLT
2454,1,TPA,CVG
2307,1,IND,DEN
1240,1,MSY,PHX
4405,1,RNO,PHX
223,1,SCC,BRW
1931,1,IAD,RDU
4403,1,ATL,MDW
3965,1,MRY,LAX
3797,1,LAX,SBP
431,1,PVD,LGA
3028,1,RDU,JFK
813,1,ATL,SBN
89,1,SJU,MDW
567,1,MDW,CLT
482,1,CVG,BTV
58,1,SOP,ATL
100,1,FLL,BUF
1,1,CAE,JFK
3,1,PHX,BIL
2,1,RFD,COS
1350,1,CVG,PWM
3590,1,PHL,SFO
5612,1,MSP,STL
1161,1,LAX,TPA
3876,1,DAY,ORD
1596,1,DCA,PHL
4465,1,DEN,ABQ
2024,1,ALB,ATL
783,1,ISP,BNA
85,1,MEM,SAN
295,1,CHS,DTW
949,1,EWR,SDF
987,1,ATL,GTR
582,1,DFW,AEX
206,1,DTW,OKC
584,1,PHX,HNL
246,1,CVG,HVN
246,1,HVN,CVG
232,1,MQT,GRB
125,1,ONT,OMA
12,1,MSP,EAU
315,1,PNS,MEM
9,1,DFW,BMI
1,1,BWI,RIC
1,1,SLC,LNK
406,1,STL,SHV
2208,1,ATL,SJU
1463,1,ICT,STL
8164,1,DTW,MDW
1045,1,STT,MIA
1180,1,PHL,GSO
4072,1,MIA,JFK
3455,1,DAB,ATL
165,1,PIT,CLE
2637,1,CLE,CLT
2254,1,LAX,CLT
813,1,MSP,SAT
40,1,MCO,EYW
888,1,BWI,ROC
930,1,IAD,GSO
937,1,RIC,CLE
313,1,IAH,AVL
509,1,XNA,CVG
19,1,FLL,FNT
279,1,SWF,MCO
67,1,AUS,TUL
36,1,MLI,LAS
121,1,DEN,AMA
2,1,RIC,DCA
1,1,GEG,BLI
835,1,ERI,PIT
2458,1,CVG,RDU
191,1,BUF,ROC
2881,1,ABQ,SLC
825,1,AUS,SLC
3380,1,IAH,SLC
3070,1,IAH,TPA
281,1,SDF,LGA
5036,1,OMA,ORD
8332,1,BOS,IAD
4113,1,HSV,ATL
395,1,LGA,BWI
44,1,PVD,HOU
74,1,BOS,STT
693,1,CHS,DFW
296,1,IAD,SCE
3,1,BZN,BTM
919,1,EWR,DAY
769,1,TUL,CVG
33,1,CEC,SMF
90,1,BTV,DCA
365,1,BOS,JAX
101,1,OAK,FLL
1,1,ABE,JFK
73,1,SLC,CLT
209,1,MEM,CAE
131,1,IND,MKE
116,1,MKE,DSM
2137,1,STL,SFO
1050,1,ABQ,TUS
2010,1,IAH,TUS
39,1,HSV,LIT
1492,1,ABQ,MCI
10655,1,SFO,ORD
830,1,PIT,ERI
400,1,MSY,IND
6671,1,ORD,IND
1188,1,MCO,LAS
7099,1,RNO,LAS
927,1,MAF,ABQ
1638,1,MTJ,DEN
693,1,MDT,IAD
577,1,ABQ,SEA
460,1,ONT,BNA
132,1,OAK,EWR
160,1,OGG,ITO
116,1,SJU,CLE
1915,1,ATL,AVL
966,1,LGB,IAD
430,1,CEC,SFO
769,1,DEN,PSC
1691,1,LAX,SMX
294,1,CVG,MLI
597,1,GRR,IAH
52,1,BMI,MCO
779,1,BUR,JFK
375,1,CAK,DEN
248,1,DAL,BHM
313,1,MGM,MEM
17,1,MKE,SEA
13,1,DEN,TVC
1,1,SAV,MLU
2,1,CHO,CLT
653,1,BOS,SAN
2491,1,DFW,SDF
6309,1,PHX,STL
951,1,BNA,MIA
4904,1,BNA,ORD
431,1,OME,OTZ
448,1,PIT,HPN
5424,1,LGA,IAH
2428,1,LAX,BNA
351,1,MOB,BTR
261,1,PIT,BTV
1386,1,SBN,CVG
4000,1,DTW,DEN
1286,1,IAD,PHX
1511,1,CVG,LAS
1238,1,BDL,EWR
763,1,MEM,PHX
190,1,OGG,OAK
826,1,CHO,ATL
908,1,BOS,MDW
264,1,COS,SFO
171,1,RSW,ISP
21,1,BTR,LGA
18,1,PHF,CLT
84,1,ASE,ORD
31,1,MSP,BJI
1,1,IND,LEX
1,1,PDX,ACV
1,1,SJC,SMX
1,1,PDX,MSN
2324,1,DTW,PVD
1505,1,MEM,SAT
1705,1,PHX,TUL
1563,1,JAX,LGA
984,1,LSE,MSP
3176,1,DAL,MSY
2794,1,MCO,MSY
1062,1,ONT,PDX
7689,1,MCO,PHL
4993,1,TPA,PHL
4404,1,GRR,DTW
1648,1,GSP,DTW
10590,1,SEA,ANC
571,1,YAK,CDV
517,1,TPA,AUS
367,1,ORD,LGB
78,1,CVG,SJC
290,1,LAX,DCA
463,1,LAS,BUF
1686,1,BFL,LAX
64,1,SRQ,MIA
271,1,FLL,RDU
769,1,FLO,ATL
137,1,IAH,AGS
270,1,MDW,MIA
2,1,ORD,GJT
120,1,ATL,ILG
95,1,CMH,SLC
41,1,RNO,TUS
1,1,BOI,COS
704,1,STT,SJU
3508,1,IAD,LGA
1402,1,DEN,LNK
614,1,LAS,MEM
2047,1,ATL,OKC
909,1,HNL,IAH
8023,1,ORD,LAS
9289,1,TPA,ATL
608,1,MIA,BDL
1544,1,BHM,BNA
5069,1,MDW,BWI
1670,1,BHM,CLT
4247,1,BWI,ISP
4384,1,PSP,LAX
277,1,FNT,MSP
904,1,CHA,CVG
1966,1,ORD,SGF
1323,1,PDX,EUG
1,1,FAT,SBA
644,1,LGA,BHM
874,1,HSV,CVG
266,1,JFK,SMF
229,1,SAN,OGG
106,1,ATL,ERI
159,1,SAN,FAT
72,1,ICT,LAX
1,1,SGF,COS
1,1,LGA,VPS
5276,1,CLT,PIT
144,1,JAX,PNS
1039,1,PIT,SAN
5013,1,DFW,SHV
1321,1,DFW,HNL
1254,1,BNA,AUS
3062,1,GSO,CLT
2289,1,MKE,CVG
102,1,AKN,DLG
1207,1,ABQ,OAK
3494,1,MEM,IAH
766,1,PHX,MEM
423,1,RDU,MCI
3652,1,EWR,IAD
307,1,HNL,DEN
2,1,SFO,SMX
1,1,AGS,CLE
542,1,BUF,MDW
38,1,DFW,GRB
164,1,LAS,PVD
145,1,SMF,TUS
125,1,SAT,ABQ
48,1,SAV,CLE
22,1,CHS,CLE
1,1,BWI,SAV
12,1,IAH,DRO
4,1,MKG,GRR
3016,1,MCO,SJU
1842,1,ORD,TUS
555,1,PHX,LIT
5823,1,ATL,MCI
2006,1,CLT,MCI
1342,1,PIT,MCI
13917,1,BOS,ORD
5257,1,MEM,ORD
4536,1,MSN,ORD
5041,1,SJC,ORD
2298,1,SJU,ORD
2105,1,ALB,PHL
928,1,DEN,JFK
3580,1,ABQ,LAS
1359,1,MEM,BHM
2431,1,CLE,BOS
5213,1,CLT,BWI
1453,1,MSY,CVG
2250,1,PIT,CVG
546,1,MSN,DFW
1047,1,CVG,MHT
700,1,BTV,IAD
800,1,SAV,ORD
1435,1,LAX,OXR
530,1,CAE,IAH
265,1,MSN,ATL
32,1,ATL,OGG
29,1,HPN,TPA
101,1,AUS,TUS
107,1,XNA,DTW
34,1,SAT,IND
69,1,FLL,AUS
2,1,ASE,ATL
18,1,JAX,PIT
1137,1,ANC,SLC
4644,1,DAL,TUL
501,1,OKC,TUL
2833,1,DEN,OKC
2931,1,MCI,OKC
1729,1,BWI,PBI
574,1,IND,JAX
2178,1,DTW,ALB
7814,1,DEN,ATL
1158,1,MEM,AUS
1879,1,CLT,BUF
213,1,IAH,HDN
404,1,HNL,SJC
2042,1,MDW,PHL
1130,1,ORD,ATW
1,1,FAR,COS
105,1,MSP,SBN
141,1,CHA,MEM
1,1,OMA,LNK
29,1,SMF,PHL
1,1,GJT,MTJ
1,1,ROA,SBN
1,1,FAT,SMF
6785,1,MCI,STL
572,1,JNU,YAK
2792,1,IAH,LFT
609,1,AUS,MCO
2000,1,SFO,MIA
1148,1,CVG,PBI
895,1,ANC,PDX
2338,1,GRB,DTW
5649,1,IAH,EWR
579,1,PIT,GRR
1176,1,PHL,IAD
91,1,AZO,LAN
13371,1,LGA,ATL
3280,1,SLC,CVG
2520,1,BOI,DEN
4371,1,LAX,PSP
1092,1,OAK,IAH
121,1,PSP,ATL
2349,1,ATL,ICT
1296,1,JFK,BTV
331,1,MDW,PIE
240,1,TXK,IAH
277,1,MIA,RIC
340,1,JFK,HOU
22,1,IAD,BUR
60,1,HLN,DEN
996,1,BNA,PVD
512,1,MIA,SEA
2434,1,ONT,SLC
4210,1,CLE,STL
803,1,ATL,TOL
1376,1,CLE,MCI
6184,1,BWI,MHT
609,1,BDL,MIA
3021,1,IND,DFW
9418,1,SAT,DFW
1832,1,DCA,FLL
4330,1,DFW,FLL
6598,1,SAT,HOU
2198,1,MIA,IAD
11914,1,DFW,IAH
1959,1,BWI,LAX
4043,1,GSP,ATL
3949,1,MOB,ATL
2336,1,MCO,CLE
2337,1,DSM,DEN
229,1,SFO,ANC
2398,1,TPA,MIA
451,1,SMF,MCI
3052,1,JFK,RDU
477,1,DEN,ANC
36,1,ANC,EWR
865,1,ISP,PBI
136,1,MSY,AUS
837,1,ATL,CHO
533,1,IAD,IND
154,1,JFK,CHS
1,1,OMA,MCI
94,1,SLC,CMH
84,1,SAN,BFL
96,1,JAX,MCI
315,1,PFN,MEM
18,1,COS,MEM
798,1,SAT,SLC
586,1,SFO,MCO
7422,1,DFW,MSP
2246,1,SAN,PDX
3052,1,CVG,PHL
1186,1,IAD,PHL
1882,1,PVD,EWR
6103,1,AUS,IAH
3129,1,BWI,IAH
1852,1,PNS,IAH
1842,1,SLC,JAC
1528,1,IND,LAS
3136,1,MCO,LAX
2272,1,MSP,BIS
1904,1,DLH,MSP
5605,1,CLE,ATL
2444,1,MAF,DFW
412,1,LAS,LIT
268,1,SAT,SAN
1211,1,IAD,JAX
1714,1,SFO,RDD
942,1,CLE,SYR
1,1,MSY,JAN
889,1,OMA,CVG
383,1,CVG,MYR
146,1,PNS,CVG
171,1,SRQ,BWI
55,1,RSW,MKE
22,1,CAK,LAS
96,1,HOU,SAN
57,1,CAE,PHL
71,1,MDW,SNA
149,1,BOI,ONT
210,1,TUL,MSP
22,1,CLE,OKC
1,1,SLC,CYS
2717,1,BWI,RDU
1828,1,DTW,ROC
853,1,KOA,SFO
3027,1,IAH,STL
388,1,RSW,LGA
5769,1,ORD,MCO
1228,1,GSO,PHL
1695,1,RSW,PHL
4419,1,STL,HOU
2325,1,EWR,IND
8322,1,MSP,ATL
249,1,SDF,BNA
2188,1,LAX,BWI
6222,1,MDW,CLE
1956,1,STL,CVG
2604,1,JFK,PHX
1204,1,MEM,GPT
509,1,BNA,SEA
1143,1,EWR,BWI
396,1,OGG,LIH
60,1,GTR,AEX
894,1,EVV,CVG
559,1,BWI,SAN
65,1,MOB,CLT
94,1,ATL,FSD
138,1,SAN,BOI
1,1,PFN,CVG
50,1,CLT,TLH
87,1,DFW,GJT
4331,1,MCO,STL
200,1,ELP,TUS
6153,1,JFK,MCO
842,1,SEA,MEM
1400,1,SJC,MSP
1946,1,EWR,MSY
4512,1,IND,DTW
4189,1,CAE,ATL
1080,1,COS,ATL
3305,1,PHL,BDL
528,1,DAY,DCA
4154,1,DFW,IAD
46,1,EGE,SFO
379,1,BNA,BOS
1509,1,JFK,PIT
422,1,BHM,LAS
594,1,TYS,EWR
483,1,CVG,FSD
1,1,MRY,FAT
63,1,BUR,ATL
10,1,PHF,PHL
100,1,KOA,SNA
174,1,ONT,ABQ
130,1,SAN,GEG
26,1,MSO,ORD
52,1,AUS,SNA
84,1,LGB,MRY
31,1,SFO,LGB
1384,1,ALB,PIT
776,1,CLT,SEA
2055,1,KTN,SEA
2538,1,PHL,SJU
2637,1,DFW,SMF
18704,1,BOS,LGA
2917,1,OKC,MCI
3998,1,BTR,DFW
3926,1,BWI,DFW
2794,1,LFT,IAH
1004,1,CLT,ALB
3915,1,TYS,ATL
6102,1,IAH,AUS
1028,1,LGA,HOU
577,1,SEA,ABQ
574,1,AVP,ORD
185,1,DTW,AUS
459,1,XNA,MEM
2,1,MCI,SHV
45,1,LAS,MLI
60,1,SLC,ICT
693,1,SPI,ORD
162,1,BLI,SLC
101,1,SBP,SLC
2,1,BOI,GJT
204,1,XNA,MSP
3,1,FSD,COS
88,1,ATL,LAW
13,1,TVC,DEN
2,1,JFK,EGE
1,1,DSM,ORF
1701,1,TUS,SAN
1429,1,FLL,STL
1898,1,DEN,MIA
1090,1,AUS,MSP
2057,1,GRB,MSP
1644,1,SFO,OGG
2025,1,DFW,PBI
2217,1,BUF,PHL
2993,1,MBS,DTW
454,1,CMH,LAX
8279,1,IAD,BOS
1686,1,JFK,CVG
1749,1,TPA,DEN
272,1,JAC,DFW
256,1,GTF,HLN
4101,1,BOS,RDU
2895,1,FWA,ORD
884,1,ATL,MEI
1,1,RIC,CHO
17,1,TPA,LEX
186,1,SDF,MIA
74,1,CLT,SLC
2,1,SEA,EUG
1,1,ALB,BTV
1,1,CVG,CKB
716,1,PBI,PIT
1277,1,DFW,PSP
574,1,ELP,LBB
369,1,SHV,MLU
3988,1,LAX,MSP
1788,1,LAS,OMA
5680,1,LIT,DFW
6336,1,SAN,DFW
4146,1,CVG,EWR
15483,1,ORD,LAX
726,1,CVG,ABE
113,1,PWM,ALB
1669,1,MDT,ATL
2714,1,RDU,BWI
2634,1,BDL,CLT
890,1,PHX,BOI
66,1,PNS,JAN
13,1,ORD,MTJ
164,1,MSP,JAC
835,1,ATL,TUS
930,1,IYK,LAX
277,1,LAS,MHT
579,1,DTW,LEX
70,1,FLL,ROC
1,1,TUL,RFD
270,1,ATL,HHH
232,1,DTW,BGR
81,1,LIT,MSP
64,1,MCO,PWM
1,1,ICT,PIA
12,1,FAT,MEM
1,1,ABI,CLL
1,1,MEM,GLH
1,1,SWF,JFK
16,1,SMF,SBA
885,1,PSP,SEA
2148,1,ABQ,STL
2191,1,DEN,TUS
2530,1,IND,MCO
19481,1,MSP,ORD
4049,1,COS,DFW
507,1,SRQ,DTW
9785,1,BOS,EWR
1197,1,PWM,EWR
4519,1,DAL,AMA
1705,1,CLE,BDL
3408,1,MSP,BOS
15,1,TVC,LGA
1617,1,MDW,OAK
538,1,HSV,DCA
1527,1,SFO,SBP
1233,1,SBA,SJC
658,1,CLE,ORF
531,1,IAH,CAE
277,1,MHT,LAS
768,1,SAV,CVG
2310,1,DFW,GRK
35,1,ATL,HDN
13,1,PHX,FSD
267,1,DEN,DAY
162,1,GEG,SMF
61,1,ALB,MSP
34,1,FLL,MHT
24,1,PDX,OTH
9,1,RKS,GCC
788,1,RIC,PIT
1949,1,EWR,RIC
2245,1,PDX,SAN
192,1,PHL,SDF
2750,1,SLC,STL
2469,1,EWR,MDW
5393,1,LGA,MIA
5043,1,DEN,PDX
2261,1,RNO,PDX
1566,1,JAX,DTW
1682,1,ABQ,ATL
874,1,PIT,AVP
3277,1,CHS,CLT
7153,1,ORD,CMH
5468,1,MCI,DEN
719,1,BUF,MSP
186,1,ANC,DTW
823,1,RSW,BWI
998,1,CLT,MHT
1662,1,ATL,XNA
435,1,SEA,OGG
405,1,DEN,GTF
272,1,ATL,MSN
213,1,PHX,EUG
209,1,DTW,BGM
1,1,BZN,MSN
24,1,LMT,PDX
2,1,BZN,ATL
1193,1,EWR,PWM
41,1,STX,SJU
4412,1,HOU,STL
1500,1,SAT,MEM
345,1,PSP,MSP
2237,1,SAN,MSP
9511,1,HOU,MSY
1666,1,JFK,ORD
4063,1,MSP,PHL
1862,1,DEN,DSM
349,1,BDL,LAS
882,1,ISP,BOS
1675,1,JFK,OAK
729,1,PVD,IAD
1851,1,ORD,MLI
1058,1,ALB,EWR
127,1,TPA,TYS
60,1,RSW,CAK
359,1,PHX,DRO
1,1,COS,LAN
23,1,PNS,FLL
9,1,MEM,BDL
24,1,PDX,LMT
1,1,SBA,ONT
14,1,PBI,MDW
1,1,MSY,OKC
1712,1,BDL,PIT
7286,1,DEN,SEA
4677,1,IAD,SFO
1403,1,MSP,SJC
6208,1,ATL,STL
1287,1,PIT,SYR
574,1,ABQ,MAF
1850,1,ORD,MBS
574,1,JAN,MCO
2882,1,CVG,DTW
2273,1,ABQ,ELP
5418,1,ORD,GRR
574,1,LAS,AMA
1832,1,SYR,ATL
1722,1,MSP,BDL
3076,1,ORF,CLT
1237,1,MDW,IAD
364,1,LGB,ORD
942,1,JFK,MSP
59,1,BHM,MOB
878,1,CAE,DFW
313,1,MCO,CAK
272,1,MIA,MDW
320,1,MFR,DEN
1375,1,MDW,PIT
217,1,TPA,FNT
42,1,OKC,MCO
40,1,SLC,KOA
140,1,SLC,FAR
165,1,OKC,LAX
139,1,SAN,COS
313,1,HSV,MEM
1,1,IYK,FAT
1,1,MFR,SMF
1,1,GLH,MEM
1825,1,BOS,RSW
179,1,AUS,SAT
1667,1,STL,SAT
4496,1,SEA,SNA
2523,1,SLC,MCI
7771,1,PHL,MCO
1412,1,MSP,MIA
561,1,MCI,PDX
2118,1,RNO,DFW
1202,1,SAN,DTW
557,1,MSP,HNL
599,1,HNL,ATL
6970,1,JAX,ATL
4346,1,ORF,ATL
20,1,PIT,BHM
814,1,BUF,BOS
3611,1,EWR,CLE
1018,1,BUF,DCA
1445,1,PBI,DCA
212,1,ACK,EWR
17,1,CLT,AGS
1046,1,FAT,DEN
73,1,PIA,DEN
256,1,CLE,ISP
554,1,SEA,MCO
194,1,BTR,CVG
176,1,MLI,MCO
28,1,DFW,TVC
44,1,IAD,MLB
235,1,DEN,RFD
195,1,SLC,DRO
85,1,BNA,SLC
1,1,COD,TWF
6888,1,SNA,PHX
223,1,STL,RNO
2063,1,IAD,SEA
441,1,ABQ,SFO
736,1,LNK,STL
533,1,MIA,STX
5081,1,PHX,TUS
1776,1,MCI,MEM
10120,1,ATL,MIA
1627,1,GFK,MSP
3880,1,LAS,MSP
3305,1,MSP,OMA
3141,1,CLT,ORF
269,1,SJC,DTW
4672,1,DCA,IAH
2934,1,IAD,JFK
510,1,STT,JFK
1535,1,LAX,KOA
3536,1,LAX,ABQ
9875,1,MIA,ATL
1348,1,IND,BWI
571,1,ANC,CDV
2577,1,RDU,CVG
938,1,IAH,RIC
431,1,LGA,PVD
774,1,PHF,LGA
